Player,Versus,BasedOnMinutes,scouting_period,Per90_% of Aerials Won,Per90_% of Dribblers Tackled,Per90_Aerials Lost,Per90_Aerials Won,Per90_Assists,Per90_Average Shot Distance,Per90_Ball Recoveries,Per90_Blocks,Per90_Carries,Per90_Carries into Final Third,Per90_Carries into Penalty Area,Per90_Challenges Lost,Per90_Clearances,Per90_Corner Kicks,Per90_Crosses,Per90_Crosses into Penalty Area,Per90_Dead-ball Passes,Per90_Dispossessed,Per90_Dribblers Tackled,Per90_Dribbles Challenged,Per90_Errors,Per90_Fouls Committed,Per90_Fouls Drawn,Per90_GCA (Dead-ball Pass),Per90_GCA (Defensive Action),Per90_GCA (Fouls Drawn),Per90_GCA (Live-ball Pass),Per90_GCA (Shot),Per90_GCA (Take-On),Per90_Goal-Creating Actions,Per90_Goals,Per90_Goals + Assists,Per90_Goals - xG,Per90_Goals/Shot,Per90_Goals/Shot on Target,Per90_Inswinging Corner Kicks,Per90_Interceptions,Per90_Key Passes,Per90_Live-ball Passes,Per90_Miscontrols,Per90_Non-Penalty Goals,Per90_Non-Penalty Goals - npxG,Per90_Offsides,Per90_Outswinging Corner Kicks,Per90_Own Goals,Per90_Pass Completion %,Per90_Pass Completion % (Long),Per90_Pass Completion % (Medium),Per90_Pass Completion % (Short),Per90_Passes Attempted,Per90_Passes Attempted (Long),Per90_Passes Attempted (Medium),Per90_Passes Attempted (Short),Per90_Passes Blocked,Per90_Passes Completed,Per90_Passes Completed (Long),Per90_Passes Completed (Medium),Per90_Passes Completed (Short),Per90_Passes Offside,Per90_Passes Received,Per90_Passes from Free Kicks,Per90_Passes into Final Third,Per90_Passes into Penalty Area,Per90_Penalty Kicks Attempted,Per90_Penalty Kicks Conceded,Per90_Penalty Kicks Made,Per90_Penalty Kicks Won,Per90_Progressive Carries,Per90_Progressive Carrying Distance,Per90_Progressive Passes,Per90_Progressive Passes Rec,Per90_Progressive Passing Distance,Per90_Red Cards,Per90_SCA (Dead-ball Pass),Per90_SCA (Defensive Action),Per90_SCA (Fouls Drawn),Per90_SCA (Live-ball Pass),Per90_SCA (Shot),Per90_SCA (Take-On),Per90_Second Yellow Card,Per90_Shot-Creating Actions,Per90_Shots Blocked,Per90_Shots Total,Per90_Shots from Free Kicks,Per90_Shots on Target,Per90_Shots on Target %,Per90_Straight Corner Kicks,Per90_Successful Take-On %,Per90_Successful Take-Ons,Per90_Switches,Per90_Tackled During Take-On Percentage,Per90_Tackles,Per90_Tackles (Att 3rd),Per90_Tackles (Def 3rd),Per90_Tackles (Mid 3rd),Per90_Tackles Won,Per90_Take-Ons Attempted,Per90_Through Balls,Per90_Throw-ins Taken,Per90_Times Tackled During Take-On,Per90_Tkl+Int,Per90_Total Carrying Distance,Per90_Total Passing Distance,Per90_Touches,Per90_Touches (Att 3rd),Per90_Touches (Att Pen),Per90_Touches (Def 3rd),Per90_Touches (Def Pen),Per90_Touches (Live-Ball),Per90_Touches (Mid 3rd),Per90_Yellow Cards,Per90_npxG + xAG,Per90_npxG/Shot,Per90_npxG: Non-Penalty xG,Per90_xA: Expected Assists,Per90_xAG: Exp. Assisted Goals,Per90_xG: Expected Goals
Ryan Gravenberch,Midfielders,702,2021-2022 Champions League,61.5,26.7,0.64,1.03,0.13,18.7,5.51,0.77,42.18,2.56,0.77,1.41,1.54,1.92,1.28,0.0,3.08,0.9,0.51,1.92,0.0,2.18,1.41,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.13,-0.1,0.0,0.0,0.13,0.77,0.77,46.79,2.95,0.0,-0.1,0.13,0.13,0.0,86.0,65.4,90.5,88.7,50.26,3.33,17.56,26.15,0.64,43.21,2.18,15.9,23.21,0.38,45.26,0.77,3.72,1.28,0.0,0.0,0.0,0.0,2.69,130.26,5.64,4.87,150.77,0.0,0.77,0.0,0.0,1.54,0.13,0.13,0.0,2.56,0.13,1.03,0.0,0.64,62.5,0.0,58.3,1.79,0.38,41.7,1.79,0.38,0.51,0.9,1.03,3.08,0.26,0.38,1.28,2.56,232.05,651.03,62.44,25.26,3.33,7.82,1.54,62.44,30.38,0.13,0.19,0.09,0.1,0.08,0.09,0.1
Ryan Gravenberch,Midfielders,1121,2023-2024 Premier League,41.7,41.4,1.12,0.8,0.0,20.6,5.94,1.61,34.68,2.25,0.8,1.36,0.88,0.0,0.32,0.0,0.72,1.04,0.96,2.33,0.0,1.61,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,-0.08,0.04,0.13,0.0,1.12,1.28,39.5,3.69,0.08,-0.08,0.0,0.0,0.0,82.3,66.7,87.1,87.1,40.46,0.96,11.24,24.25,1.285,33.32,0.64,9.79,21.12,0.24,37.89,0.24,2.81,2.17,0.0,0.0,0.0,0.0,3.13,109.91,6.26,5.7,138.01,0.0,0.0,0.0,0.0,2.89,0.48,0.16,0.0,3.53,0.16,1.85,0.0,0.64,34.8,0.0,46.0,1.85,0.16,44.0,2.09,0.64,0.4,1.04,0.96,4.01,0.32,0.32,1.77,3.21,197.34,443.18,55.88,21.84,3.37,6.74,1.36,55.88,27.86,0.0,0.23,0.09,0.16,0.11,0.07,0.16
Ryan Gravenberch,Midfielders,1738,2024-2025 Premier League,77.3,60.7,0.26,0.88,0.1,23.8,5.28,1.09,42.88,2.23,0.26,0.57,1.5,0.0,0.16,0.05,0.83,0.57,0.88,1.45,0.0,1.55,1.61,0.0,0.0,0.0,0.31,0.0,0.0,0.31,0.0,0.1,-0.04,0.0,0.0,0.0,1.86,0.83,58.26,1.29,0.0,-0.04,0.0,0.0,0.0,89.5,61.5,91.6,93.4,59.09,3.37,21.02,32.21,0.7,52.87,2.07,19.26,30.09,0.0,50.9,0.57,4.71,1.09,0.0,0.0,0.0,0.0,2.07,114.49,5.23,1.66,206.0,0.0,0.0,0.05,0.0,1.76,0.05,0.1,0.0,1.97,0.26,0.57,0.0,0.1,18.2,0.0,48.8,1.04,0.1,34.1,1.76,0.41,0.57,0.78,0.93,2.12,0.26,0.26,0.73,3.62,223.34,782.92,70.01,15.02,0.88,14.19,3.31,70.01,41.58,0.21,0.14,0.07,0.04,0.11,0.1,0.04
Ryan Gravenberch,Midfielders,2205,2021-2022 Eredivisie,64.8,39.0,0.78,1.43,0.2,21.8,5.88,0.94,50.33,2.94,1.1,1.02,0.86,1.47,1.63,0.08,2.73,1.06,0.65,1.67,0.0,1.06,0.98,0.12,0.0,0.0,0.61,0.08,0.0,0.82,0.08,0.29,-0.09,0.04,0.13,0.41,0.78,1.31,59.39,2.69,0.08,-0.09,0.04,0.2,0.0,84.1,62.6,88.5,88.0,62.29,4.69,21.67,32.08,0.8200000000000001,52.41,2.94,19.18,28.24,0.16,55.18,0.98,5.88,1.84,0.0,0.0,0.0,0.0,3.76,160.16,8.33,6.04,218.73,0.0,0.61,0.04,0.08,3.39,0.24,0.45,0.0,4.82,0.16,2.0,0.08,0.65,32.7,0.0,67.4,2.61,0.24,32.6,1.92,0.33,0.57,1.02,1.02,3.88,0.2,0.29,1.27,2.69,307.84,794.53,76.41,29.96,3.76,9.67,1.51,76.41,37.84,0.16,0.33,0.09,0.17,0.29,0.16,0.17
Ryan Gravenberch,Midfielders,2609,2020-2021 Eredivisie,66.7,33.3,0.66,1.31,0.17,23.7,6.38,0.86,58.06,3.38,0.48,0.97,0.69,1.38,1.69,0.24,3.55,1.24,0.48,1.45,0.03,1.24,0.93,0.07,0.0,0.03,0.35,0.03,0.03,0.52,0.1,0.28,0.02,0.06,0.18,0.52,1.55,1.28,74.34,2.31,0.1,0.02,0.0,0.59,0.0,86.0,66.1,90.5,89.9,78.03,7.52,29.01,38.29,0.8300000000000001,67.13,4.97,26.25,34.43,0.14,68.2,1.45,7.11,1.93,0.0,0.0,0.0,0.0,3.28,186.8,10.73,3.35,320.74,0.0,0.28,0.03,0.14,3.14,0.17,0.1,0.0,3.86,0.1,1.62,0.14,0.59,36.2,0.0,63.0,1.76,0.35,37.0,1.41,0.21,0.59,0.62,0.93,2.79,0.14,0.69,1.03,2.97,348.13,1095.7,89.72,26.32,1.79,10.38,1.59,89.72,54.02,0.1,0.19,0.05,0.08,0.2,0.1,0.08
Ryan Gravenberch,Midfielders,2772,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",63.2,59.6,0.45,0.78,0.06,23.3,5.29,1.36,40.36,2.18,0.32,0.68,1.23,0.0,0.23,0.03,0.78,0.68,1.01,1.69,0.03,1.53,1.33,0.0,0.0,0.0,0.19,0.0,0.0,0.19,0.03,0.1,-0.01,0.04,0.2,0.0,1.85,0.94,53.9,1.56,0.03,-0.01,0.0,0.0,0.0,89.3,63.1,91.3,92.9,54.68,2.73,19.09,30.36,0.845,48.83,1.72,17.44,28.21,0.0,47.56,0.45,4.51,1.43,0.0,0.0,0.0,0.0,2.24,112.34,5.68,2.44,194.48,0.0,0.0,0.03,0.0,1.98,0.06,0.19,0.0,2.27,0.32,0.75,0.0,0.16,21.7,0.0,54.1,1.3,0.06,33.8,2.08,0.45,0.62,1.01,1.1,2.4,0.36,0.26,0.81,3.93,214.71,709.48,66.2,16.07,1.14,12.37,2.86,66.2,38.38,0.16,0.14,0.06,0.05,0.12,0.09,0.05
Ryan Manning,Midfielders,1809,2018-2019 Championship,44.1,42.4,1.64,1.29,0.05,27.5,7.46,1.09,20.8,1.04,0.15,0.95,2.19,2.49,5.07,0.4,7.31,0.85,0.7,1.64,0.0,1.0,1.89,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.2,0.25,-0.06,0.0,0.0,1.24,1.74,1.09,33.33,1.69,0.0,-0.07,0.0,0.8,0.0,62.5,39.8,66.5,83.1,40.85,11.0,14.13,13.53,1.02,25.52,4.38,9.4,11.24,0.2,22.34,1.69,4.28,0.7,0.25,0.05,0.2,0.0,1.49,63.08,4.43,1.44,240.05,0.0,1.09,0.1,0.2,1.24,0.35,0.1,0.0,3.08,0.25,1.79,0.15,0.4,22.2,0.1,65.4,0.85,0.2,34.6,2.34,0.35,1.24,0.75,1.39,1.29,0.0,3.08,0.45,4.08,132.49,496.02,53.68,17.36,1.09,13.23,2.34,53.43,24.13,0.35,0.16,0.04,0.07,0.11,0.09,0.26
Ryan Yates,Midfielders,1226,2018-2019 Championship,30.5,47.1,3.01,1.32,0.0,10.9,6.53,1.17,22.98,0.88,0.07,0.66,1.39,0.0,0.22,0.0,1.25,0.44,0.59,1.25,0.0,2.2,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,-0.1,0.09,0.33,0.0,1.54,0.66,34.28,1.32,0.07,-0.1,0.07,0.0,0.0,77.9,53.3,86.0,81.4,35.82,4.4,13.14,16.22,0.77,27.9,2.35,11.31,13.21,0.29,24.59,0.59,2.79,0.07,0.0,0.0,0.0,0.0,0.51,33.55,2.94,1.17,105.27,0.0,0.0,0.07,0.37,1.03,0.15,0.0,0.0,1.62,0.22,0.81,0.0,0.22,27.3,0.0,37.5,0.22,0.51,62.5,1.69,0.15,0.73,0.81,0.95,0.59,0.0,0.29,0.37,3.23,93.45,458.0,46.76,8.37,1.62,11.01,2.06,46.76,28.04,0.37,0.2,0.2,0.17,0.02,0.03,0.17
Ryan Yates,Midfielders,1404,2024-2025 Premier League,61.5,48.1,1.28,2.05,0.0,17.8,4.42,1.35,20.77,0.9,0.06,0.9,2.56,0.06,0.19,0.0,2.69,1.03,0.83,1.73,0.06,2.37,2.44,0.0,0.0,0.0,0.06,0.06,0.0,0.13,0.06,0.06,-0.04,0.04,0.17,0.0,1.22,0.77,32.63,0.96,0.06,-0.04,0.32,0.0,0.0,84.5,60.6,88.7,89.4,35.51,2.12,11.35,18.72,0.96,30.0,1.28,10.06,16.73,0.19,26.22,1.15,2.31,0.19,0.0,0.0,0.0,0.0,0.77,40.83,2.31,0.64,87.69,0.0,0.0,0.06,0.06,1.28,0.38,0.0,0.0,1.79,0.19,1.47,0.0,0.38,26.1,0.0,46.7,0.45,0.0,33.3,2.05,0.26,1.22,0.58,1.15,0.96,0.0,0.0,0.32,3.27,96.35,425.19,48.4,13.27,1.92,12.44,3.4,48.4,23.14,0.38,0.15,0.07,0.11,0.03,0.04,0.11
Ryan Yates,Midfielders,1503,2019-2020 Championship,57.3,55.6,2.46,3.29,0.0,13.1,4.13,0.9,16.71,0.42,0.06,0.48,1.92,0.0,0.6,0.18,0.6,0.66,0.6,1.08,0.0,1.26,2.99,0.0,0.0,0.06,0.06,0.0,0.0,0.12,0.18,0.18,-0.01,0.16,0.75,0.0,1.08,0.66,31.08,1.38,0.18,-0.01,0.24,0.0,0.0,74.3,56.1,78.1,79.5,31.68,3.41,14.49,12.57,0.48,23.53,1.92,11.32,10.0,0.0,23.83,0.42,1.26,0.36,0.0,0.06,0.0,0.0,0.66,29.82,1.74,1.56,99.1,0.06,0.06,0.0,0.3,1.68,0.18,0.06,0.0,2.28,0.3,1.14,0.0,0.24,21.1,0.0,60.0,0.18,0.18,40.0,1.08,0.06,0.36,0.66,0.6,0.3,0.0,0.18,0.12,2.16,67.96,413.29,40.96,8.8,1.56,11.26,2.46,40.96,21.32,0.0,0.23,0.17,0.19,0.04,0.04,0.19
Ryan Yates,Midfielders,1837,2022-2023 Premier League,58.0,63.6,1.03,1.42,0.1,16.8,5.44,1.27,14.84,0.2,0.15,0.39,2.16,0.0,0.39,0.05,3.04,0.73,0.69,1.08,0.0,2.45,2.6,0.0,0.0,0.0,0.05,0.1,0.0,0.15,0.0,0.1,-0.11,0.0,0.0,0.0,0.49,0.34,25.77,0.88,0.0,-0.11,0.05,0.0,0.0,76.9,52.5,86.5,82.3,29.0,2.99,11.61,12.15,0.855,22.29,1.57,10.04,9.99,0.2,18.81,0.59,1.27,0.2,0.0,0.0,0.0,0.05,0.54,28.27,2.11,1.32,88.78,0.0,0.0,0.0,0.1,0.88,0.2,0.0,0.0,1.18,0.39,1.27,0.0,0.25,19.2,0.0,44.4,0.2,0.29,33.3,1.86,0.15,0.93,0.78,0.93,0.44,0.0,0.15,0.15,2.35,61.73,371.71,38.7,7.01,1.67,11.51,3.23,38.7,20.48,0.25,0.17,0.09,0.11,0.02,0.06,0.11
Ryan Yates,Midfielders,1992,2023-2024 Premier League,53.2,55.6,1.63,1.85,0.05,18.2,4.97,1.9,20.56,0.63,0.0,0.72,1.99,0.0,0.27,0.0,3.48,0.45,0.9,1.63,0.05,2.44,2.58,0.0,0.0,0.0,0.14,0.05,0.0,0.18,0.05,0.09,-0.07,0.03,0.14,0.0,0.95,0.32,33.84,1.08,0.05,-0.07,0.09,0.0,0.0,79.5,55.2,85.9,84.0,37.45,3.03,14.73,16.94,1.13,29.77,1.67,12.65,14.23,0.14,25.26,1.22,2.67,0.45,0.0,0.0,0.0,0.0,0.81,42.52,3.3,1.67,122.76,0.0,0.0,0.0,0.14,0.99,0.23,0.0,0.0,1.36,0.68,1.45,0.0,0.32,21.9,0.0,44.4,0.18,0.0,44.4,2.98,0.27,1.76,0.95,1.81,0.41,0.09,0.09,0.18,3.93,90.81,479.46,50.87,10.57,2.03,15.5,2.71,50.87,25.21,0.27,0.16,0.08,0.12,0.03,0.04,0.12
Ryan Yates,Midfielders,2492,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",60.0,55.3,1.23,1.84,0.04,18.4,4.7,1.41,21.6,0.76,0.04,0.76,2.28,0.04,0.18,0.0,3.5,0.79,0.94,1.7,0.07,2.2,2.46,0.0,0.0,0.0,0.11,0.07,0.0,0.18,0.07,0.11,-0.05,0.05,0.18,0.0,1.08,0.58,33.7,0.9,0.07,-0.05,0.22,0.0,0.0,83.7,56.2,88.8,88.7,37.42,2.64,13.83,17.88,0.865,31.31,1.48,12.28,15.85,0.22,26.73,1.52,2.6,0.33,0.0,0.0,0.0,0.0,0.76,41.68,2.89,0.72,105.96,0.0,0.0,0.04,0.14,1.16,0.36,0.0,0.0,1.7,0.4,1.59,0.0,0.4,25.0,0.0,47.1,0.29,0.0,35.3,2.28,0.22,1.3,0.76,1.37,0.61,0.04,0.0,0.22,3.36,96.18,472.9,49.95,11.63,1.84,13.69,3.07,49.95,25.03,0.33,0.17,0.08,0.12,0.03,0.05,0.12
Ryan Yates,Midfielders,2717,2020-2021 Championship,56.5,45.8,2.78,3.61,0.07,16.9,6.29,1.06,26.37,0.53,0.07,0.86,2.19,0.0,0.3,0.0,2.19,0.66,0.73,1.59,0.03,1.36,2.62,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.07,0.13,-0.14,0.04,0.15,0.0,1.23,0.5,42.17,0.7,0.07,-0.14,0.27,0.0,0.0,78.8,75.1,83.2,81.7,44.49,5.73,19.91,16.5,0.6950000000000001,35.05,4.31,16.56,13.48,0.13,30.84,0.99,2.98,0.07,0.0,0.03,0.0,0.0,0.5,48.56,3.15,1.29,167.05,0.03,0.07,0.03,0.07,1.13,0.13,0.03,0.0,1.46,0.33,1.72,0.0,0.43,25.0,0.0,77.8,0.23,0.4,22.2,1.86,0.07,0.89,0.89,1.16,0.3,0.0,0.1,0.07,3.08,112.46,657.2,55.12,7.65,1.99,14.64,2.88,55.12,33.06,0.1,0.24,0.12,0.2,0.02,0.04,0.2
Ryan Yates,Midfielders,3674,2021-2022 Championship,60.9,43.1,1.54,2.4,0.0,16.4,6.22,1.25,25.72,0.47,0.05,0.81,2.06,0.0,0.27,0.0,1.91,0.42,0.61,1.42,0.0,1.67,1.91,0.0,0.02,0.0,0.17,0.0,0.0,0.2,0.2,0.2,0.02,0.16,0.47,0.0,1.22,0.56,39.49,0.88,0.2,0.02,0.2,0.0,0.02,78.1,63.9,84.0,83.6,41.57,6.17,18.35,14.35,0.865,32.48,3.94,15.41,12.0,0.17,29.13,1.1,2.74,0.25,0.0,0.02,0.0,0.0,0.71,50.34,3.04,1.18,165.42,0.0,0.02,0.02,0.1,1.4,0.12,0.05,0.0,1.71,0.25,1.25,0.0,0.42,33.3,0.0,57.9,0.27,0.39,42.1,2.01,0.12,1.05,0.83,1.05,0.47,0.1,0.15,0.2,3.23,115.18,616.28,52.06,8.16,1.52,15.41,2.82,52.06,29.08,0.2,0.23,0.14,0.18,0.07,0.05,0.18
Sam Morsy,Midfielders,1614,Last 365 Days Men's Next 14 Competitions,50.0,50.0,0.84,0.84,0.22,26.3,6.86,1.28,39.2,1.73,0.06,1.34,1.06,0.0,1.23,0.17,2.17,0.33,1.34,2.68,0.11,1.56,1.06,0.0,0.0,0.0,0.22,0.11,0.0,0.33,0.0,0.22,-0.05,0.0,0.0,0.0,0.78,1.28,62.9,0.89,0.0,-0.05,0.0,0.0,0.0,84.5,56.2,88.9,90.2,65.3,6.75,26.71,30.06,0.865,55.2,3.79,23.75,27.1,0.22,53.25,2.17,7.92,1.12,0.0,0.0,0.0,0.0,1.23,96.41,7.7,0.89,315.17,0.0,0.11,0.06,0.06,2.62,0.22,0.06,0.0,3.12,0.39,1.17,0.0,0.45,38.1,0.0,76.5,0.72,0.28,11.8,3.12,0.22,1.39,1.51,2.12,0.95,0.45,0.0,0.11,3.9,195.5,923.36,74.5,13.22,0.28,17.57,2.9,74.5,45.06,0.22,0.13,0.04,0.05,0.12,0.08,0.05
Sam Morsy,Midfielders,1633,2024-2025 Premier League,28.6,41.9,1.1,0.44,0.06,25.4,5.13,1.21,30.48,0.99,0.0,1.38,1.76,0.0,0.5,0.11,1.49,0.33,0.99,2.37,0.11,2.04,0.99,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.06,0.11,0.04,0.14,1.0,0.0,0.99,0.72,48.28,0.66,0.06,0.04,0.0,0.0,0.0,87.8,67.1,91.5,93.4,50.04,4.35,18.13,24.91,0.8,43.93,2.92,16.59,23.26,0.28,39.52,1.43,5.57,0.55,0.0,0.06,0.0,0.0,0.39,69.72,4.24,0.44,194.49,0.0,0.17,0.0,0.0,1.38,0.0,0.0,0.0,1.54,0.44,0.39,0.0,0.06,14.3,0.0,73.3,0.61,0.11,20.0,2.26,0.22,1.1,0.94,1.16,0.83,0.06,0.0,0.17,3.25,163.14,703.3,57.76,8.87,0.17,16.09,2.7,57.76,33.34,0.39,0.04,0.04,0.02,0.05,0.03,0.02
Sam Morsy,Midfielders,1633,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",28.6,41.9,1.1,0.44,0.06,25.4,5.13,1.21,30.48,0.99,0.0,1.38,1.76,0.0,0.5,0.11,1.49,0.33,0.99,2.37,0.11,2.04,0.99,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.06,0.11,0.04,0.14,1.0,0.0,0.99,0.72,48.28,0.66,0.06,0.04,0.0,0.0,0.0,87.8,67.1,91.5,93.4,50.04,4.35,18.13,24.91,0.8,43.93,2.92,16.59,23.26,0.28,39.52,1.43,5.57,0.55,0.0,0.06,0.0,0.0,0.39,69.72,4.24,0.44,194.49,0.0,0.17,0.0,0.0,1.38,0.0,0.0,0.0,1.54,0.44,0.39,0.0,0.06,14.3,0.0,73.3,0.61,0.11,20.0,2.26,0.22,1.1,0.94,1.16,0.83,0.06,0.0,0.17,3.25,163.14,703.3,57.76,8.87,0.17,16.09,2.7,57.76,33.34,0.39,0.04,0.04,0.02,0.05,0.03,0.02
Sam Morsy,Midfielders,2336,2020-2021 Championship,50.0,43.9,1.96,1.96,0.19,22.2,6.24,1.19,21.11,1.12,0.04,0.89,1.19,0.04,0.89,0.12,0.12,0.42,0.69,1.58,0.04,2.27,0.92,0.0,0.0,0.0,0.23,0.0,0.0,0.23,0.04,0.23,-0.03,0.04,0.2,0.0,1.35,0.96,35.68,0.92,0.04,-0.03,0.04,0.0,0.0,72.6,47.7,74.1,81.4,36.02,4.2,13.1,16.37,0.615,26.16,2.0,9.71,13.33,0.23,22.73,0.08,3.7,0.85,0.0,0.04,0.0,0.0,0.85,48.54,4.39,0.85,131.69,0.04,0.0,0.04,0.08,2.04,0.12,0.19,0.0,2.47,0.27,1.08,0.0,0.19,17.9,0.0,87.5,0.81,0.15,12.5,1.73,0.04,0.81,0.89,1.12,0.92,0.04,0.0,0.12,3.08,99.09,424.38,44.81,12.95,0.89,8.05,2.08,44.81,24.73,0.31,0.18,0.06,0.07,0.07,0.11,0.07
Sam Morsy,Midfielders,3564,2018-2019 Championship,45.7,41.5,1.26,1.06,0.03,23.8,6.11,1.57,26.54,1.44,0.1,1.39,0.83,0.0,0.15,0.0,1.64,0.58,0.98,2.37,0.03,2.47,1.04,0.03,0.0,0.0,0.13,0.03,0.0,0.18,0.03,0.05,-0.02,0.04,0.2,0.0,0.96,0.71,43.26,0.73,0.03,-0.01,0.0,0.0,0.0,81.0,61.2,86.8,86.6,45.1,6.57,16.84,19.22,0.8200000000000001,36.52,4.02,14.62,16.64,0.2,32.02,1.39,4.34,0.63,0.0,0.03,0.0,0.0,1.34,80.05,5.05,0.76,177.35,0.03,0.08,0.13,0.05,2.02,0.05,0.05,0.0,2.37,0.56,0.68,0.0,0.13,18.5,0.0,83.8,0.78,0.45,16.2,2.83,0.23,1.04,1.57,1.69,0.93,0.05,0.1,0.15,3.79,148.59,640.66,53.91,9.62,0.66,10.13,1.62,53.91,34.8,0.35,0.07,0.05,0.04,0.05,0.03,0.05
Sam Morsy,Midfielders,3749,2023-2024 Championship,50.0,47.6,0.72,0.72,0.14,26.4,7.59,1.27,42.56,1.54,0.07,1.3,1.01,0.07,1.2,0.1,2.28,0.48,1.18,2.47,0.05,1.75,1.08,0.02,0.0,0.0,0.19,0.05,0.05,0.31,0.07,0.22,0.03,0.09,0.21,0.0,0.82,1.25,64.41,0.94,0.07,0.03,0.0,0.0,0.0,84.9,60.6,88.6,90.5,66.93,7.13,27.97,29.84,0.875,56.8,4.32,24.77,27.01,0.24,54.81,2.21,6.87,0.89,0.0,0.0,0.0,0.0,1.2,104.28,6.77,1.01,291.25,0.0,0.24,0.07,0.07,2.33,0.1,0.07,0.0,2.88,0.24,0.82,0.0,0.34,41.2,0.0,62.5,0.6,0.22,22.5,2.86,0.22,1.22,1.42,1.92,0.96,0.38,0.0,0.22,3.67,211.09,964.19,75.88,12.34,0.38,18.27,2.95,75.88,46.33,0.34,0.13,0.05,0.04,0.12,0.09,0.04
Sam Morsy,Midfielders,3870,2019-2020 Championship,49.4,30.3,1.05,1.02,0.07,25.8,7.42,1.49,31.09,1.4,0.12,1.23,1.05,0.02,0.3,0.07,0.91,0.6,0.53,1.77,0.02,2.02,1.26,0.0,0.0,0.0,0.12,0.0,0.02,0.14,0.07,0.14,0.02,0.08,0.25,0.02,1.21,0.77,45.42,0.7,0.07,0.02,0.0,0.0,0.0,83.9,59.1,89.1,91.5,46.53,6.77,17.63,19.86,0.815,39.05,4.0,15.7,18.16,0.21,34.81,0.81,5.23,0.42,0.0,0.0,0.0,0.0,1.23,86.35,5.35,0.49,189.44,0.0,0.0,0.07,0.05,1.65,0.05,0.12,0.0,1.93,0.3,0.93,0.0,0.28,30.0,0.0,80.8,0.98,0.35,19.2,2.07,0.16,0.81,1.09,1.37,1.21,0.05,0.02,0.23,3.28,173.14,677.28,55.53,9.51,0.67,11.3,1.81,55.53,35.4,0.28,0.1,0.05,0.05,0.05,0.06,0.05
Sander Berge,Midfielders,391,2018-2019 Europa League,73.3,50.0,0.92,2.53,0.23,20.9,7.14,1.15,49.72,3.45,0.23,0.46,0.23,0.0,0.92,0.23,2.53,0.92,0.46,0.92,0.0,0.69,0.46,0.0,0.0,0.0,0.46,0.0,0.0,0.46,0.46,0.69,0.32,0.25,0.5,0.0,1.84,1.38,67.9,1.84,0.46,0.32,0.0,0.0,0.0,85.3,81.3,90.8,83.3,70.43,11.05,30.15,27.62,1.035,60.08,8.98,27.39,23.02,0.0,53.17,2.53,4.83,0.46,0.0,0.0,0.0,0.0,3.45,197.49,7.14,0.92,297.85,0.0,0.0,0.0,0.0,1.84,0.46,0.23,0.0,2.53,0.46,1.84,0.0,0.92,50.0,0.0,100.0,1.15,0.46,0.0,1.84,0.23,0.46,1.15,1.38,1.15,0.0,0.0,0.0,3.68,357.7,1166.32,80.56,14.96,2.53,12.66,1.15,80.56,53.63,0.0,0.21,0.08,0.14,0.05,0.07,0.14
Sander Berge,Midfielders,540,2019-2020 Champions League,64.7,45.5,1.0,1.83,0.0,23.2,8.0,1.17,29.67,1.17,0.0,1.0,2.33,0.0,1.5,0.33,2.0,1.0,0.83,1.83,0.17,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.0,0.0,1.17,0.83,44.5,1.0,0.0,-0.03,0.17,0.0,0.0,82.8,83.3,89.3,86.0,46.5,8.0,20.17,15.5,0.665,38.5,6.67,18.0,13.33,0.0,34.5,1.83,3.67,0.5,0.0,0.0,0.0,0.0,0.83,76.33,4.67,1.0,197.83,0.0,0.0,0.0,0.0,1.33,0.0,0.33,0.0,1.67,0.67,0.83,0.17,0.33,40.0,0.0,72.7,1.33,1.0,27.3,1.5,0.0,0.83,0.67,1.17,1.83,0.0,0.17,0.5,2.67,176.0,793.5,58.33,9.0,0.5,16.67,3.83,58.33,33.83,0.0,0.08,0.04,0.03,0.03,0.03,0.03
